"date","index","ticker","market_cap","company_name","sp500_total_market_cap","proportion_sp500","expected_num_constituents","num_actual_constituents","available_data_prop"
"2025-09-15","317","NVDA","4331056500000.00","NVIDIA Corporation","62605166764884.00","0.069","503","503","1.000"
"2023-08-25","415","AAPL","2809303464220.00","Apple Inc.","40827478274567.86","0.069","503","503","1.000"
"2023-08-28","415","AAPL","2834154813380.00","Apple Inc.","41087831038403.78","0.069","503","503","1.000"
"2023-08-29","415","AAPL","2895968612240.00","Apple Inc.","41707503208604.67","0.069","503","503","1.000"
"2023-04-21","415","AAPL","2610937528920.00","Apple Inc.","38071562075174.08","0.069","503","503","1.000"
"2023-09-06","415","AAPL","2876936882820.00","Apple Inc.","41427765797597.29","0.069","503","503","1.000"
"2023-04-20","415","AAPL","2636727300900.00","Apple Inc.","38028652204258.50","0.069","503","503","1.000"
"2023-04-19","415","AAPL","2652232807980.00","Apple Inc.","38231039701240.48","0.069","503","503","1.000"
"2023-04-18","415","AAPL","2633879350620.00","Apple Inc.","38241780110966.29","0.069","503","503","1.000"
"2022-09-19","415","AAPL","2500286760880.00","Apple Inc.","36352757732288.66","0.069","503","503","1.000"
"2022-08-03","415","AAPL","2688844119530.00","Apple Inc.","38795405163890.88","0.069","504","503","0.998"
"2022-08-04","415","AAPL","2683664861610.00","Apple Inc.","38765261695967.56","0.069","504","503","0.998"
"2023-03-29","415","AAPL","2557548130860.00","Apple Inc.","37203304341269.88","0.069","503","503","1.000"
"2022-08-05","415","AAPL","2676219678350.00","Apple Inc.","38682611521168.97","0.069","504","503","0.998"
"2022-08-08","415","AAPL","2668450791470.00","Apple Inc.","38635420462899.14","0.069","504","503","0.998"
"2023-03-24","415","AAPL","2549275909500.00","Apple Inc.","36753651856784.14","0.069","503","503","1.000"
"2023-03-23","415","AAPL","2528277193740.00","Apple Inc.","36564316342982.59","0.069","503","503","1.000"
"2023-03-22","415","AAPL","2510778263940.00","Apple Inc.","36428811707892.11","0.069","503","503","1.000"
"2022-08-09","415","AAPL","2669260050520.00","Apple Inc.","38472961660743.25","0.069","504","503","0.998"
"2023-09-25","415","AAPL","2769509848160.00","Apple Inc.","40405466458322.70","0.069","503","503","1.000"
"2022-08-11","415","AAPL","2727041146690.00","Apple Inc.","39248174682557.22","0.069","504","503","0.998"
"2023-10-03","415","AAPL","2695341596800.00","Apple Inc.","39347912691361.82","0.069","504","502","0.996"
"2023-10-05","415","AAPL","2734583519120.00","Apple Inc.","39664675930418.23","0.069","504","503","0.998"
"2023-10-06","415","AAPL","2774919837680.00","Apple Inc.","40137073191860.87","0.069","504","503","0.998"
"2023-10-09","415","AAPL","2798371185680.00","Apple Inc.","40384026433091.53","0.069","504","503","0.998"
"2023-10-10","415","AAPL","2788990646480.00","Apple Inc.","40581228970847.90","0.069","504","503","0.998"
"2023-10-11","415","AAPL","2811034913600.00","Apple Inc.","40780325878807.32","0.069","504","503","0.998"
"2023-10-13","415","AAPL","2796182393200.00","Apple Inc.","40301718170988.83","0.069","504","503","0.998"
"2023-10-16","415","AAPL","2794149943040.00","Apple Inc.","40652925223864.82","0.069","504","502","0.996"
"2023-10-19","415","AAPL","2743182346720.00","Apple Inc.","39846058808436.50","0.069","503","503","1.000"
"2023-10-20","415","AAPL","2702846028160.00","Apple Inc.","39335345281342.86","0.069","503","503","1.000"
"2023-10-23","415","AAPL","2704722136000.00","Apple Inc.","39290484833917.24","0.069","503","503","1.000"
"2023-04-14","415","AAPL","2613943698660.00","Apple Inc.","38149530348951.85","0.069","503","503","1.000"
"2023-10-25","415","AAPL","2675017095200.00","Apple Inc.","38876232317438.16","0.069","503","503","1.000"
"2023-04-13","415","AAPL","2619481379760.00","Apple Inc.","38199551425881.29","0.069","503","503","1.000"
"2023-10-27","415","AAPL","2629990507040.00","Apple Inc.","38213409954994.74","0.069","503","503","1.000"
"2023-03-20","415","AAPL","2503937773200.00","Apple Inc.","36519230293807.39","0.069","503","503","1.000"
"2023-10-30","415","AAPL","2662353367280.00","Apple Inc.","38680607190944.91","0.069","503","503","1.000"
"2023-10-31","415","AAPL","2669857798640.00","Apple Inc.","38920004148858.24","0.069","503","503","1.000"
"2023-11-01","415","AAPL","2719887341040.00","Apple Inc.","39343314167345.11","0.069","503","503","1.000"
"2023-11-02","415","AAPL","2776170576240.00","Apple Inc.","40059035709052.53","0.069","503","503","1.000"
"2023-11-06","415","AAPL","2802123401360.00","Apple Inc.","40520875415123.75","0.069","503","503","1.000"
"2021-01-27","415","AAPL","2415275992120.00","Apple Inc.","34971206792159.72","0.069","506","505","0.998"
"2025-12-08","317","NVDA","4513874850000.00","NVIDIA Corporation","65727443780182.00","0.069","503","503","1.000"
"2025-10-23","317","NVDA","4438510560000.00","NVIDIA Corporation","63987442848393.00","0.069","503","503","1.000"
"2024-12-19","415","AAPL","3767263837960.00","Apple Inc.","54748600287957.00","0.069","503","502","0.998"
"2025-10-21","317","NVDA","4414144560000.00","NVIDIA Corporation","63914631840563.00","0.069","503","503","1.000"
"2024-12-24","415","AAPL","3894101136800.00","Apple Inc.","56559396872330.00","0.069","503","503","1.000"
"2025-09-23","317","NVDA","4347625380000.00","NVIDIA Corporation","63320468010569.00","0.069","503","503","1.000"
"2025-09-25","317","NVDA","4329594540000.00","NVIDIA Corporation","62741187852425.00","0.069","503","503","1.000"
"2025-09-26","317","NVDA","4341777540000.00","NVIDIA Corporation","63094553339260.00","0.069","503","503","1.000"
"1999-09-10","1005","SHEL","754667788098.00","Shell Plc Adr (Representing - )","11038674120464.67","0.068","513","463","0.903"
"2025-07-09","317","NVDA","3968734080000.00","NVIDIA Corporation","58293356706861.00","0.068","503","503","1.000"
"1999-09-15","1005","SHEL","731245448306.00","Shell Plc Adr (Representing - )","10780251969845.17","0.068","513","463","0.903"
"2024-12-30","415","AAPL","3781507480400.00","Apple Inc.","55267559231232.00","0.068","503","503","1.000"
"1999-09-13","1005","SHEL","742253948008.00","Shell Plc Adr (Representing - )","10956552438950.21","0.068","513","463","0.903"
"2024-12-31","415","AAPL","3754818014440.00","Apple Inc.","55068273513968.00","0.068","503","503","1.000"
"2022-09-16","415","AAPL","2439106776700.00","Apple Inc.","36122436221727.37","0.068","503","505","1.004"
"2022-09-15","415","AAPL","2466136028970.00","Apple Inc.","36329631581485.31","0.068","504","503","0.998"
"2022-09-14","415","AAPL","2513720461110.00","Apple Inc.","36753146274942.00","0.068","504","503","0.998"
"2022-09-13","415","AAPL","2489928245040.00","Apple Inc.","36621760276148.43","0.068","504","503","0.998"
"2022-09-07","415","AAPL","2524240828760.00","Apple Inc.","37108009731800.97","0.068","504","503","0.998"
"2022-07-14","415","AAPL","2403013823070.00","Apple Inc.","35435490143994.04","0.068","504","503","0.998"
"2022-07-22","415","AAPL","2493974540290.00","Apple Inc.","36946002710539.80","0.068","504","503","0.998"
"2022-07-27","415","AAPL","2537674528990.00","Apple Inc.","37550035412182.34","0.068","504","503","0.998"
"2022-07-29","415","AAPL","2630253764310.00","Apple Inc.","38553770160386.07","0.068","504","503","0.998"
"2022-08-01","415","AAPL","2614068583310.00","Apple Inc.","38422022546939.46","0.068","504","503","0.998"
"2022-08-02","415","AAPL","2589790811810.00","Apple Inc.","38182509638671.23","0.068","504","503","0.998"
"2021-01-26","415","AAPL","2433977974320.00","Apple Inc.","35913300114197.67","0.068","506","505","0.998"
"2021-01-25","415","AAPL","2429897541840.00","Apple Inc.","35952210360663.20","0.068","506","505","0.998"
"2023-04-17","415","AAPL","2614260137580.00","Apple Inc.","38233235103616.53","0.068","503","503","1.000"
"2020-08-28","415","AAPL","2163830062050.00","Apple Inc.","31989892317460.49","0.068","507","505","0.996"
"2020-08-27","415","AAPL","2167340873400.00","Apple Inc.","31774007789623.02","0.068","507","505","0.996"
"2023-04-10","415","AAPL","2563629910380.00","Apple Inc.","37856604345546.18","0.068","503","503","1.000"
"2022-10-20","415","AAPL","2304385129280.00","Apple Inc.","34088849414637.55","0.068","503","503","1.000"
"2022-10-21","415","AAPL","2366739647040.00","Apple Inc.","34875514758001.72","0.068","503","503","1.000"
"2022-10-24","415","AAPL","2401773886400.00","Apple Inc.","35296993748301.59","0.068","503","503","1.000"
"2022-10-25","415","AAPL","2448218359680.00","Apple Inc.","35868514319842.34","0.068","503","503","1.000"
"2022-10-26","415","AAPL","2400166811200.00","Apple Inc.","35489932798524.70","0.068","503","503","1.000"
"2022-11-01","415","AAPL","2421058788800.00","Apple Inc.","35592386423872.90","0.068","503","503","1.000"
"2022-02-15","415","AAPL","2834861337630.00","Apple Inc.","41994265987862.66","0.068","505","505","1.000"
"2023-08-08","415","AAPL","2828020619600.00","Apple Inc.","41648767041278.77","0.068","503","503","1.000"
"2023-08-09","415","AAPL","2802697409380.00","Apple Inc.","41345230561855.61","0.068","503","503","1.000"
"2023-08-10","415","AAPL","2799237094940.00","Apple Inc.","41355845427499.74","0.068","503","503","1.000"
"2023-08-11","415","AAPL","2796405928580.00","Apple Inc.","41314422356482.28","0.068","503","503","1.000"
"2023-08-14","415","AAPL","2822672860920.00","Apple Inc.","41560531909662.32","0.068","503","503","1.000"
"2023-08-15","415","AAPL","2791058169900.00","Apple Inc.","41083041330083.00","0.068","503","503","1.000"
"2023-08-16","415","AAPL","2777216912140.00","Apple Inc.","40770687280942.87","0.068","503","503","1.000"
"2023-08-17","415","AAPL","2736794148000.00","Apple Inc.","40479317227219.39","0.068","503","503","1.000"
"2023-08-18","415","AAPL","2744501211980.00","Apple Inc.","40440380838230.57","0.068","503","503","1.000"
"2023-08-21","415","AAPL","2765734959680.00","Apple Inc.","40716869267340.03","0.068","503","503","1.000"
"2023-08-24","415","AAPL","2774228458760.00","Apple Inc.","40567440406106.23","0.068","503","504","1.002"
"2023-09-07","415","AAPL","2792788327120.00","Apple Inc.","41319451662930.10","0.068","503","503","1.000"
"2023-09-08","415","AAPL","2802540122360.00","Apple Inc.","41394558812644.39","0.068","503","503","1.000"
"2023-09-11","415","AAPL","2821099990720.00","Apple Inc.","41681448324666.55","0.068","503","503","1.000"
"2023-09-19","415","AAPL","2816538667140.00","Apple Inc.","41457314398173.02","0.068","503","503","1.000"
"2023-09-21","415","AAPL","2735693138860.00","Apple Inc.","40345279495156.07","0.068","503","503","1.000"
"2023-09-22","415","AAPL","2749219822580.00","Apple Inc.","40246701512125.09","0.068","503","503","1.000"
"2023-03-28","415","AAPL","2507914802700.00","Apple Inc.","36699139781761.72","0.068","503","503","1.000"
"2023-03-27","415","AAPL","2517936917040.00","Apple Inc.","36774811165135.09","0.068","503","503","1.000"
"2023-03-21","415","AAPL","2533845035040.00","Apple Inc.","37025768173440.10","0.068","503","503","1.000"
"2023-09-26","415","AAPL","2704707595920.00","Apple Inc.","39808629168933.89","0.068","503","503","1.000"
"2023-10-02","415","AAPL","2716447810000.00","Apple Inc.","39899056873149.41","0.068","504","503","0.998"
"2023-10-04","415","AAPL","2715040729120.00","Apple Inc.","39713393517625.91","0.068","504","503","0.998"
"2023-10-17","415","AAPL","2769604198800.00","Apple Inc.","40725147445614.30","0.068","503","504","1.002"
"2023-10-18","415","AAPL","2749123354880.00","Apple Inc.","40179740636747.45","0.068","503","503","1.000"
"2023-10-24","415","AAPL","2711601198080.00","Apple Inc.","39595591512958.16","0.068","503","503","1.000"
"2023-10-26","415","AAPL","2609196978480.00","Apple Inc.","38383466963079.14","0.068","503","503","1.000"
"2023-03-17","415","AAPL","2465758290000.00","Apple Inc.","36216545530362.95","0.068","503","504","1.002"
"2023-11-03","415","AAPL","2761787082800.00","Apple Inc.","40432491722417.60","0.068","503","503","1.000"
"2022-04-04","415","AAPL","2912041052040.00","Apple Inc.","43088750000098.42","0.068","505","505","1.000"
"2023-03-16","415","AAPL","2479280190300.00","Apple Inc.","36562401703152.72","0.068","503","503","1.000"
"2023-03-15","415","AAPL","2433782972820.00","Apple Inc.","35915375495839.64","0.068","503","503","1.000"
"2022-05-10","415","AAPL","2521516828910.00","Apple Inc.","37352200388245.36","0.068","505","504","0.998"
"2023-12-22","415","AAPL","3026787315200.00","Apple Inc.","44212332672129.05","0.068","503","503","1.000"
"2023-12-26","415","AAPL","3018188487600.00","Apple Inc.","44387032114807.44","0.068","503","503","1.000"
"2023-12-27","415","AAPL","3019751910800.00","Apple Inc.","44428554836885.84","0.068","503","503","1.000"
"2023-12-28","415","AAPL","3026474630560.00","Apple Inc.","44442606451238.65","0.068","503","503","1.000"
"2023-12-29","415","AAPL","3010058686960.00","Apple Inc.","44313164504047.69","0.068","503","503","1.000"
"2024-07-10","415","AAPL","3572534424360.00","Apple Inc.","52728676484859.62","0.068","503","503","1.000"
"2024-07-15","415","AAPL","3594308820800.00","Apple Inc.","52633451134786.39","0.068","503","503","1.000"
"2025-12-22","317","NVDA","4468626630000.00","NVIDIA Corporation","66185645981708.00","0.068","503","506","1.006"
"2024-07-16","415","AAPL","3600749135240.00","Apple Inc.","52907115986213.85","0.068","503","503","1.000"
"2024-08-02","415","AAPL","3371351268520.00","Apple Inc.","49784545738792.07","0.068","503","503","1.000"
"2024-08-29","415","AAPL","3523618702780.00","Apple Inc.","51926783646561.58","0.068","503","503","1.000"
"2022-01-31","415","AAPL","2867510067660.00","Apple Inc.","42396092842217.79","0.068","505","505","1.000"
"2024-12-17","415","AAPL","3822915399520.00","Apple Inc.","56492325390290.00","0.068","503","503","1.000"
"2024-12-18","415","AAPL","3741021638200.00","Apple Inc.","54789818900646.00","0.068","503","502","0.998"
"2025-12-10","317","NVDA","4470816060000.00","NVIDIA Corporation","66174653515962.00","0.068","503","503","1.000"
"2025-12-09","317","NVDA","4499765190000.00","NVIDIA Corporation","65729065979064.00","0.068","503","503","1.000"
"2025-12-04","317","NVDA","4461085260000.00","NVIDIA Corporation","65884033923513.00","0.068","503","503","1.000"
"2025-09-24","317","NVDA","4312051020000.00","NVIDIA Corporation","63085514276705.00","0.068","503","503","1.000"
"2025-09-19","317","NVDA","4304741219999.00","NVIDIA Corporation","63092680126649.00","0.068","503","503","1.000"
"2025-09-18","317","NVDA","4294263840000.00","NVIDIA Corporation","62769398195355.00","0.068","503","503","1.000"
"2025-09-16","317","NVDA","4261126080000.00","NVIDIA Corporation","62544166098119.00","0.068","503","503","1.000"
"2025-09-09","317","NVDA","4160738160000.00","NVIDIA Corporation","61461480084337.00","0.068","503","503","1.000"
"2025-09-04","317","NVDA","4182667560000.00","NVIDIA Corporation","61251140597781.00","0.068","503","503","1.000"
"2025-09-03","317","NVDA","4157326920000.00","NVIDIA Corporation","60735455715549.00","0.068","503","503","1.000"
"2025-07-14","317","NVDA","3997729620000.00","NVIDIA Corporation","58413087707305.00","0.068","503","503","1.000"
"2025-07-10","317","NVDA","3998460600000.00","NVIDIA Corporation","58461584402520.00","0.068","503","503","1.000"
"1999-09-01","1005","SHEL","731948118500.00","Shell Plc Adr (Representing - )","10863993905325.89","0.067","513","463","0.903"
"2023-04-12","415","AAPL","2533093554600.00","Apple Inc.","37679152106528.59","0.067","503","503","1.000"
"1999-08-31","1005","SHEL","724687193164.00","Shell Plc Adr (Representing - )","10806428721635.58","0.067","513","463","0.903"
"2023-04-11","415","AAPL","2544168916800.00","Apple Inc.","37839015567959.10","0.067","503","503","1.000"
"1999-07-15","1005","SHEL","765676287800.00","Shell Plc Adr (Representing - )","11430948658352.91","0.067","513","462","0.901"
"2023-03-14","415","AAPL","2427419725620.00","Apple Inc.","36125790693255.90","0.067","503","504","1.002"
"1999-10-22","1005","SHEL","712156241375.00","Shell Plc Adr (Representing - )","10695925656597.16","0.067","513","464","0.904"
"2023-03-13","415","AAPL","2393694515460.00","Apple Inc.","35478241022845.36","0.067","504","502","0.996"
"1999-09-16","1005","SHEL","721759400690.00","Shell Plc Adr (Representing - )","10761603212680.11","0.067","513","463","0.903"
"2022-02-11","415","AAPL","2766774790080.00","Apple Inc.","41528435768164.81","0.067","505","505","1.000"
"1999-09-14","1005","SHEL","735578581167.00","Shell Plc Adr (Representing - )","10899558483111.98","0.067","513","463","0.903"
"2022-10-04","415","AAPL","2347936867200.00","Apple Inc.","35220975120065.37","0.067","503","503","1.000"
"1999-08-25","1005","SHEL","753145336011.00","Shell Plc Adr (Representing - )","11255902976813.80","0.067","513","463","0.903"
"2022-10-05","415","AAPL","2352758092800.00","Apple Inc.","35148693113500.55","0.067","503","503","1.000"
"1999-09-08","1005","SHEL","731948118500.00","Shell Plc Adr (Representing - )","10969574192613.02","0.067","513","463","0.903"
