"date","SP500_total_market_cap"
"2022-06-15","35354070316736.10"
"2022-06-16","34213049044972.19"
"2022-06-17","34372933114054.47"
"2022-06-21","35226366589380.36"
"2022-06-22","35181195307824.24"
"2022-06-23","35519314726246.08"
"2022-06-24","36634520183667.46"
"2022-06-27","36507341404719.85"
"2022-06-28","35743996127891.57"
"2022-06-29","35719744486055.67"
"2022-06-30","35338380309085.18"
"2022-07-01","35700900954252.94"
"2022-07-05","35834707484420.49"
"2022-07-06","35969134457120.78"
"2022-07-07","36539615672072.34"
"2022-07-08","36519039650267.84"
"2022-07-11","36057318796093.30"
"2022-07-12","35725631969658.15"
"2022-07-13","35545581228263.90"
"2022-07-14","35435490143994.04"
"2022-07-15","36095982059406.83"
"2022-07-18","35774833243090.97"
"2022-07-19","36778865244967.96"
"2022-07-20","36997853208725.22"
"2022-07-21","37364267086072.20"
"2022-07-22","36946002710539.80"
"2022-07-25","36986422505223.76"
"2022-07-26","36521026934606.86"
"2022-07-27","37550035412182.34"
"2022-07-28","37998054874080.84"
"2022-07-29","38553770160386.07"
"2022-08-01","38422022546939.46"
"2022-08-02","38182509638671.23"
"2022-08-03","38795405163890.88"
"2022-08-04","38765261695967.56"
"2022-08-05","38682611521168.97"
"2022-08-08","38635420462899.14"
"2022-08-09","38472961660743.25"
"2022-08-10","39287266176508.65"
"2022-08-11","39248174682557.22"
"2022-08-12","39937428477541.57"
"2022-08-15","40101436987464.74"
"2022-08-16","40175470404372.40"
"2022-08-17","39866946769059.24"
"2022-08-18","39957662793387.33"
"2022-08-19","39421440742245.21"
"2022-08-22","38572166943854.48"
"2022-08-23","38486682637084.91"
"2022-08-24","38591216553217.61"
"2022-08-25","39146881112020.37"
"2022-08-26","37806898266712.03"
"2022-08-29","37549372433245.88"
"2022-08-30","37152612808956.55"
"2022-08-31","36865040714098.31"
"2022-09-01","36999161678821.93"
"2022-09-02","36587983184170.31"
"2022-09-06","36434443293190.20"
"2022-09-07","37108009731800.97"
"2022-09-08","37327576405791.71"
"2022-09-09","37906749047219.76"
"2022-09-12","38288970217121.68"
"2022-09-13","36621760276148.43"
"2022-09-14","36753146274942.00"
"2022-09-15","36329631581485.31"
"2022-09-16","36122436221727.37"
"2022-09-19","36352757732288.66"
"2022-09-20","35940666906683.06"
"2022-09-21","35323536221431.83"
"2022-09-22","35047582248977.71"
"2022-09-23","34446074903531.58"
"2022-09-26","34087586933917.59"
"2022-09-27","34008902955084.53"
"2022-09-28","34682841196585.62"
"2022-09-29","33942421477691.43"
"2022-09-30","33364436912249.39"
"2022-10-03","34184853277560.79"
"2022-10-04","35220975120065.37"
"2022-10-05","35148693113500.55"
"2022-10-06","34806917498053.94"
"2022-10-07","33837939331240.30"
"2022-10-10","33589321076152.82"
"2022-10-11","33386667126454.69"
"2022-10-12","33275768914013.50"
"2022-10-13","34107046133680.21"
"2022-10-14","33300711122497.91"
"2022-10-17","34185762876783.39"
"2022-10-18","34574985262656.83"
"2022-10-19","34340409980603.09"
"2022-10-20","34088849414637.55"
"2022-10-21","34875514758001.72"
"2022-10-24","35296993748301.59"
"2022-10-25","35868514319842.34"
"2022-10-26","35489932798524.70"
"2022-10-27","35231168975383.19"
"2022-10-28","36108037087169.62"
"2022-10-31","35793078803687.46"
"2022-11-01","35592386423872.90"
"2022-11-02","34690468359129.59"
"2022-11-03","34283200547735.15"
"2022-11-04","34763315349730.99"
"2022-11-07","35107327506590.61"
"2022-11-08","35297078243344.58"
"2022-11-09","34571801790053.97"
"2022-11-10","36486542400368.50"
"2022-11-11","36847333054987.21"
"2022-11-14","36522769140033.72"
"2022-11-15","36874487599715.55"
"2022-11-16","36593982086665.41"
"2022-11-17","36484096035082.49"
"2022-11-18","36634375468419.81"
"2022-11-21","36467641065451.42"
"2022-11-22","36958670679725.78"
"2022-11-23","37189821997618.01"
"2022-11-25","37166982577650.19"
"2022-11-28","36609409713420.75"
"2022-11-29","36541941274759.17"
"2022-11-30","37706481145605.79"
"2022-12-01","37674394517399.04"
"2022-12-02","37626393896988.79"
"2022-12-05","36963465287029.36"
"2022-12-06","36412177437990.54"
"2022-12-07","36312456509916.29"
"2022-12-08","36550319411833.26"
"2022-12-09","36282296451582.11"
"2022-12-12","36776726744994.24"
"2022-12-13","37048966779610.73"
"2022-12-14","36827193566284.23"
"2022-12-15","35896312211891.55"
"2022-12-16","35509093974734.28"
"2022-12-19","35175055722314.18"
"2022-12-20","35233342184888.62"
"2022-12-21","35755973262989.29"
"2022-12-22","35217356942104.12"
"2022-12-23","35434413463438.23"
"2022-12-27","35267083456022.47"
"2022-12-28","34841732901944.62"
"2022-12-29","35454458724124.05"
"2022-12-30","35371646886309.86"
"2023-01-03","35140179126343.00"
"2023-01-04","35412077534253.60"
"2023-01-05","34998080461651.95"
"2023-01-06","35775326016419.64"
"2023-01-09","35761332034979.27"
"2023-01-10","36006820224870.38"
"2023-01-11","36494660300425.58"
"2023-01-12","36605163675474.30"
"2023-01-13","36762309230604.82"
"2023-01-17","36678814125622.35"
"2023-01-18","36131115640616.20"
"2023-01-19","35891285488528.54"
"2023-01-20","36604822797129.19"
"2023-01-23","37047910043536.81"
"2023-01-24","36996668194805.94"
"2023-01-25","36958542637371.84"
"2023-01-26","37378332976970.38"
"2023-01-27","37507584899376.76"
"2023-01-30","37005321445626.63"
"2023-01-31","37542027931917.05"
"2023-02-01","37940113385698.11"
"2023-02-02","38577386957775.65"
"2023-02-03","38167299777090.78"
"2023-02-06","37916210406494.57"
"2023-02-07","38434541168966.98"
"2023-02-08","37914401553273.98"
"2023-02-09","37541063507156.40"
"2023-02-10","37609971488503.17"
"2023-02-13","38008337275800.95"
"2023-02-14","38020458395082.70"
"2023-02-15","38153517163246.48"
"2023-02-16","37632039547368.61"
"2023-02-17","37526165293619.66"
"2023-02-21","36775912597064.88"
"2023-02-22","36719718768242.74"
"2023-02-23","36885518497730.28"
"2023-02-24","36484531516114.94"
"2023-02-27","36604483922491.58"
"2023-02-28","36496893076647.81"
"2023-03-01","36331949813381.51"
"2023-03-02","36608085219960.26"
"2023-03-03","37195451030265.43"
"2023-03-06","37238865320404.10"
"2023-03-07","36678528060638.37"
"2023-03-08","36726013096517.21"
"2023-03-09","36048789956167.34"
"2023-03-10","35524835116985.64"
"2023-03-13","35478241022845.36"
"2023-03-14","36125790693255.90"
"2023-03-15","35915375495839.64"
"2023-03-16","36562401703152.72"
"2023-03-17","36216545530362.95"
"2023-03-20","36519230293807.39"
"2023-03-21","37025768173440.10"
"2023-03-22","36428811707892.11"
"2023-03-23","36564316342982.59"
"2023-03-24","36753651856784.14"
"2023-03-27","36774811165135.09"
"2023-03-28","36699139781761.72"
"2023-03-29","37203304341269.88"
"2023-03-30","37397796112820.08"
"2023-03-31","37844956029662.16"
"2023-04-03","37961529416085.66"
"2023-04-04","37760133935957.29"
"2023-04-05","37665520059276.30"
"2023-04-06","37852084721237.62"
"2023-04-10","37856604345546.18"
"2023-04-11","37839015567959.10"
"2023-04-12","37679152106528.59"
"2023-04-13","38199551425881.29"
"2023-04-14","38149530348951.85"
"2023-04-17","38233235103616.53"
"2023-04-18","38241780110966.29"
"2023-04-19","38231039701240.48"
"2023-04-20","38028652204258.50"
"2023-04-21","38071562075174.08"
"2023-04-24","38109472707179.81"
"2023-04-25","37507201950716.09"
"2023-04-26","37366028784184.91"
"2023-04-27","38124088102421.33"
"2023-04-28","38408175285845.16"
"2023-05-01","38384004070853.37"
"2023-05-02","37935024179960.58"
"2023-05-03","37704071464658.38"
"2023-05-04","37440956016165.39"
"2023-05-05","38105314491826.44"
"2023-05-08","38153124496040.87"
"2023-05-09","37980042195532.37"
"2023-05-10","38199400568751.26"
"2023-05-11","38216602116495.14"
"2023-05-12","38168628234305.15"
"2023-05-15","38260671694917.87"
"2023-05-16","38074836597028.80"
"2023-05-17","38522678000794.75"
"2023-05-18","38893770085686.80"
"2023-05-19","38836304461522.19"
"2023-05-22","38866009042586.46"
"2023-05-23","38420472424548.22"
"2023-05-24","38134274636294.03"
"2023-05-25","38475016813773.55"
"2023-05-26","38965581459376.24"
"2023-05-30","38960155310494.99"
"2023-05-31","38735360696966.60"
"2023-06-01","39112094950743.71"
"2023-06-02","39659830587929.99"
"2023-06-05","39606353384442.77"
"2023-06-06","39717898646211.30"
"2023-06-07","39502374863429.19"
"2023-06-08","39736162429285.75"
"2023-06-09","39785486267447.36"
"2023-06-12","40168158176150.20"
"2023-06-13","40427685874047.01"
"2023-06-14","40466585213881.63"
"2023-06-15","40956471042923.02"
"2023-06-16","40793841992814.84"
"2023-06-20","40684755755683.79"
"2023-06-21","40442112704506.34"
"2023-06-22","40626808266918.48"
"2023-06-23","40321831466805.98"
"2023-06-26","40087628186572.90"
"2023-06-27","40526661956084.99"
"2023-06-28","40540701825372.67"
"2023-06-29","40696014855121.08"
"2023-06-30","41093462038320.80"
"2023-07-03","41122711277072.23"
"2023-07-05","41075163291300.93"
"2023-07-06","40742952836148.38"
"2023-07-07","40616615842564.31"
"2023-07-10","40665124663545.94"
"2023-07-11","40937768327713.15"
"2023-07-12","41248547421304.60"
"2023-07-13","41658344179248.05"
"2023-07-14","41634719622103.97"
"2023-07-17","41776686102599.70"
"2023-07-18","42042259558341.10"
"2023-07-19","42115587841183.32"
"2023-07-20","41793896881243.33"
"2023-07-21","41814746411826.18"
"2023-07-24","41994589720631.93"
"2023-07-25","42101466919175.19"
"2023-07-26","42196207678361.68"
"2023-07-27","41953444563504.66"
"2023-07-28","42393354422363.38"
"2023-07-31","42431916268073.18"
"2023-08-01","42306242071032.15"
"2023-08-02","41709873854310.50"
"2023-08-03","41618138542702.51"
"2023-08-04","41404097469201.27"
"2023-08-07","41806719589850.65"
"2023-08-08","41648767041278.77"
"2023-08-09","41345230561855.61"
"2023-08-10","41355845427499.74"
"2023-08-11","41314422356482.28"
"2023-08-14","41560531909662.32"
"2023-08-15","41083041330083.00"
"2023-08-16","40770687280942.87"
"2023-08-17","40479317227219.39"
"2023-08-18","40440380838230.57"
"2023-08-21","40716869267340.03"
"2023-08-22","40619791570483.63"
"2023-08-23","41088176626156.28"
"2023-08-24","40567440406106.23"
"2023-08-25","40827478274567.86"
"2023-08-28","41087831038403.78"
"2023-08-29","41707503208604.67"
"2023-08-30","41876557426356.21"
"2023-08-31","41823122711191.11"
"2023-09-01","41879766377441.64"
"2023-09-05","41722831833839.81"
"2023-09-06","41427765797597.29"
"2023-09-07","41319451662930.10"
"2023-09-08","41394558812644.39"
"2023-09-11","41681448324666.55"
"2023-09-12","41416358204869.41"
"2023-09-13","41492764398709.08"
"2023-09-14","41836395072645.10"
"2023-09-15","41522696051346.34"
"2023-09-18","41544880276069.08"
"2023-09-19","41457314398173.02"
"2023-09-20","41033342946990.87"
"2023-09-21","40345279495156.07"
"2023-09-22","40246701512125.09"
"2023-09-25","40405466458322.70"
"2023-09-26","39808629168933.89"
"2023-09-27","39838943852727.21"
"2023-09-28","40084743608253.70"
"2023-09-29","39961560594520.15"
"2023-10-02","39899056873149.41"
"2023-10-03","39347912691361.82"
"2023-10-04","39713393517625.91"
"2023-10-05","39664675930418.23"
"2023-10-06","40137073191860.87"
"2023-10-09","40384026433091.53"
"2023-10-10","40581228970847.90"
"2023-10-11","40780325878807.32"
"2023-10-12","40517320207108.38"
"2023-10-13","40301718170988.83"
"2023-10-16","40652925223864.82"
"2023-10-17","40725147445614.30"
"2023-10-18","40179740636747.45"
"2023-10-19","39846058808436.50"
"2023-10-20","39335345281342.86"
"2023-10-23","39290484833917.24"
"2023-10-24","39595591512958.16"
"2023-10-25","38876232317438.16"
"2023-10-26","38383466963079.14"
"2023-10-27","38213409954994.74"
"2023-10-30","38680607190944.91"
"2023-10-31","38920004148858.24"
"2023-11-01","39343314167345.11"
"2023-11-02","40059035709052.53"
"2023-11-03","40432491722417.60"
"2023-11-06","40520875415123.75"
"2023-11-07","40648690954622.62"
"2023-11-08","40700940443283.91"
"2023-11-09","40362949021646.69"
"2023-11-10","40984921409078.05"
"2023-11-13","40955723953882.10"
"2023-11-14","41715494391019.04"
"2023-11-15","41793760443554.93"
"2023-11-16","41851008987560.47"
"2023-11-17","41882067883181.06"
"2023-11-20","42187554957106.71"
"2023-11-21","42115897231480.47"
"2023-11-22","42301590299705.99"
"2023-11-24","42301937809061.20"
"2023-11-27","42219322545023.21"
"2023-11-28","42274767239460.74"
"2023-11-29","42201095751392.94"
"2023-11-30","42315271928946.09"
"2023-12-01","42540680805336.85"
"2023-12-04","42286677553377.67"
"2023-12-05","42290029018826.50"
"2023-12-06","42120696304001.30"
"2023-12-07","42535843754338.37"
"2023-12-08","42671153428190.02"
"2023-12-11","42797373655453.36"
"2023-12-12","42952095357145.69"
"2023-12-13","43520233264252.57"
"2023-12-14","43613251478845.31"
"2023-12-15","43788391678208.30"
"2023-12-18","44010972256364.39"
"2023-12-19","44270217533982.61"
"2023-12-20","43677442570925.08"
"2023-12-21","44132510563401.18"
"2023-12-22","44212332672129.05"
"2023-12-26","44387032114807.44"
"2023-12-27","44428554836885.84"
"2023-12-28","44442606451238.65"
"2023-12-29","44313164504047.69"
"2024-01-02","43962013729732.42"
"2024-01-03","43639684081698.26"
"2024-01-04","43457232749093.95"
"2024-01-05","43523118363502.50"
"2024-01-08","44150958959749.05"
"2024-01-09","44117643188459.11"
"2024-01-10","44375731947122.07"
"2024-01-11","44341374066367.17"
"2024-01-12","44377724423059.23"
"2024-01-16","44210151310369.63"
"2024-01-17","43960756291745.57"
"2024-01-18","44357643084245.75"
"2024-01-19","44907559695918.65"
"2024-01-22","44991603397254.16"
"2024-01-23","45133056587925.83"
"2024-01-24","45192728470096.49"
"2024-01-25","45453682066014.48"
"2024-01-26","45442293535066.87"
"2024-01-29","45781689609220.03"
"2024-01-30","45724100697274.91"
"2024-01-31","44874713729007.55"
"2024-02-01","45426796659583.85"
"2024-02-02","45930242525043.09"
"2024-02-05","45876437063405.85"
"2024-02-06","45974033727053.94"
"2024-02-07","46354044556581.09"
"2024-02-08","46391242022394.28"
"2024-02-09","46682148225741.19"
"2024-02-12","46622323693687.55"
"2024-02-13","45987096201445.30"
"2024-02-14","46413051715440.76"
"2024-02-15","46627390064147.52"
"2024-02-16","46382680804353.70"
"2024-02-20","46132227499741.44"
"2024-02-21","46207395989190.43"
"2024-02-22","47150538091177.68"
"2024-02-23","47164072268905.76"
"2024-02-26","46911140983194.77"
"2024-02-27","47008617312906.51"
"2024-02-28","46901904330925.04"
"2024-02-29","47157181460744.79"
"2024-03-01","47493836306749.03"
"2024-03-04","47379518719371.88"
"2024-03-05","46906944903118.31"
"2024-03-06","47112987879877.76"
"2024-03-07","47611505639408.71"
"2024-03-08","47333210203540.12"
"2024-03-11","47308295355812.06"
"2024-03-12","47835780724309.92"
"2024-03-13","47765387777818.45"
"2024-03-14","47682107370831.07"
"2024-03-15","47441770795318.59"
"2024-03-18","47814344897881.73"
"2024-03-19","48060860573942.37"
"2024-03-20","48493876129304.49"
"2024-03-21","48617382366797.53"
"2024-03-22","48591492503180.07"
"2024-03-25","48439428071738.58"
"2024-03-26","48320492022128.27"
"2024-03-27","48717115498651.87"
"2024-03-28","48764819465201.53"
"2024-04-01","48668188587215.18"
"2024-04-02","48321741850242.29"
"2024-04-03","48374135184294.56"
"2024-04-04","47757185931432.49"
"2024-04-05","48283748876226.98"
"2024-04-08","48296693294598.67"
"2024-04-09","48382405485627.28"
"2024-04-10","47950314553117.93"
"2024-04-11","48330018225974.51"
"2024-04-12","47646479716746.38"
"2024-04-15","47065132090042.86"
"2024-04-16","46962184075835.84"
"2024-04-17","46722233501752.92"
"2024-04-18","46625219716906.15"
"2024-04-19","46213698202411.96"
"2024-04-22","46620281499256.90"
"2024-04-23","47172829117903.99"
"2024-04-24","47198639628351.86"
"2024-04-25","46939006197621.32"
"2024-04-26","47604506610033.26"
"2024-04-29","47692627452962.74"
"2024-04-30","46940848532024.98"
"2024-05-01","46804968545629.97"
"2024-05-02","47257166237028.75"
"2024-05-03","47814837577490.98"
"2024-05-06","48224662832002.91"
"2024-05-07","48333120080692.43"
"2024-05-08","48335702398047.82"
"2024-05-09","48572497884221.49"
"2024-05-10","48625574119093.52"
"2024-05-13","48621177256265.24"
"2024-05-14","48864469013015.11"
"2024-05-15","49425995853342.42"
"2024-05-16","49366293312214.92"
"2024-05-17","49448306466687.76"
"2024-05-20","49498010395437.73"
"2024-05-21","49630219707335.95"
"2024-05-22","49483269518097.39"
"2024-05-23","49093363641427.62"
"2024-05-24","49439255063574.22"
"2024-05-28","49465843889344.05"
"2024-05-29","49125024980133.24"
"2024-05-30","48800835060077.20"
"2024-05-31","49164999291199.01"
"2024-06-03","49233581345857.88"
"2024-06-04","49319077112298.04"
"2024-06-05","49887245660765.41"
"2024-06-06","49903751849980.13"
"2024-06-07","49824869310889.37"
"2024-06-10","49951179235327.61"
"2024-06-11","50100732636415.59"
"2024-06-12","50520769267513.08"
"2024-06-13","50596892363352.57"
"2024-06-14","50599590903090.24"
"2024-06-17","50984071395470.46"
"2024-06-18","51071969952800.49"
"2024-06-20","50967901468346.20"
"2024-06-21","50943624012922.17"
"2024-06-24","51000926144337.53"
"2024-06-25","51217323449206.12"
"2024-06-26","51303582637702.18"
"2024-06-27","51370290251701.68"
"2024-06-28","51113425789718.68"
"2024-07-01","51185774061083.91"
"2024-07-02","51528274735280.84"
"2024-07-03","51778265785718.20"
"2024-07-05","52127588258255.08"
"2024-07-08","52162018883148.24"
"2024-07-09","52204712784632.62"
"2024-07-10","52728676484859.62"
"2024-07-11","52206608873087.53"
"2024-07-12","52469706373157.27"
"2024-07-15","52633451134786.39"
"2024-07-16","52907115986213.85"
"2024-07-17","52167270333169.31"
"2024-07-18","51733023843600.90"
"2024-07-19","51387710342324.67"
"2024-07-22","51961114384768.28"
"2024-07-23","51895859928323.39"
"2024-07-24","50629727018977.44"
"2024-07-25","50305168737040.52"
"2024-07-26","50817832594119.25"
"2024-07-29","50851944733315.01"
"2024-07-30","50624157173045.06"
"2024-07-31","51398260772487.87"
"2024-08-01","50739359003603.11"
"2024-08-02","49784545738792.07"
"2024-08-05","48275101796097.68"
"2024-08-06","48732451623647.61"
"2024-08-07","48385995260686.47"
"2024-08-08","49482079716897.62"
"2024-08-09","49735820228695.90"
"2024-08-12","49715855817240.25"
