"date","expected_num_constituents","num_actual_constituents","available_data_prop"
"2007-03-16","510","490","0.961"
"2007-03-19","510","491","0.963"
"2007-03-20","510","490","0.961"
"2007-03-21","510","490","0.961"
"2007-03-22","510","491","0.963"
"2007-03-23","510","490","0.961"
"2007-03-26","510","490","0.961"
"2007-03-27","510","490","0.961"
"2007-03-28","510","491","0.963"
"2007-03-29","510","490","0.961"
"2007-03-30","510","491","0.963"
"2007-04-02","510","490","0.961"
"2007-04-03","510","490","0.961"
"2007-04-04","510","490","0.961"
"2007-04-05","510","490","0.961"
"2007-04-09","510","491","0.963"
"2007-04-10","510","491","0.963"
"2007-04-11","510","491","0.963"
"2007-04-12","510","491","0.963"
"2007-04-13","510","491","0.963"
"2007-04-16","510","491","0.963"
"2007-04-17","510","491","0.963"
"2007-04-18","510","491","0.963"
"2007-04-19","510","491","0.963"
"2007-04-20","510","491","0.963"
"2007-04-23","510","491","0.963"
"2007-04-24","510","491","0.963"
"2007-04-25","510","491","0.963"
"2007-04-26","510","491","0.963"
"2007-04-27","510","491","0.963"
"2007-04-30","510","491","0.963"
"2007-05-01","510","491","0.963"
"2007-05-02","510","491","0.963"
"2007-05-03","510","491","0.963"
"2007-05-04","510","491","0.963"
"2007-05-07","510","491","0.963"
"2007-05-08","510","491","0.963"
"2007-05-09","510","491","0.963"
"2007-05-10","510","491","0.963"
"2007-05-11","510","491","0.963"
"2007-05-14","510","491","0.963"
"2007-05-15","510","491","0.963"
"2007-05-16","510","491","0.963"
"2007-05-17","510","490","0.961"
"2007-05-18","510","491","0.963"
"2007-05-21","510","491","0.963"
"2007-05-22","510","491","0.963"
"2007-05-23","510","491","0.963"
"2007-05-24","510","491","0.963"
"2007-05-25","510","491","0.963"
"2007-05-29","510","491","0.963"
"2007-05-30","510","492","0.965"
"2007-05-31","510","492","0.965"
"2007-06-01","510","491","0.963"
"2007-06-04","510","491","0.963"
"2007-06-05","510","491","0.963"
"2007-06-06","510","491","0.963"
"2007-06-07","510","491","0.963"
"2007-06-08","510","491","0.963"
"2007-06-11","510","491","0.963"
"2007-06-12","510","491","0.963"
"2007-06-13","510","491","0.963"
"2007-06-14","510","491","0.963"
"2007-06-15","510","491","0.963"
"2007-06-18","510","491","0.963"
"2007-06-19","510","491","0.963"
"2007-06-20","510","491","0.963"
"2007-06-21","510","491","0.963"
"2007-06-22","510","491","0.963"
"2007-06-25","510","491","0.963"
"2007-06-26","510","491","0.963"
"2007-06-27","510","491","0.963"
"2007-06-28","510","491","0.963"
"2007-06-29","510","495","0.971"
"2007-07-02","510","491","0.963"
"2007-07-03","510","491","0.963"
"2007-07-05","510","491","0.963"
"2007-07-06","510","492","0.965"
"2007-07-09","510","492","0.965"
"2007-07-10","510","492","0.965"
"2007-07-11","510","493","0.967"
"2007-07-12","510","492","0.965"
"2007-07-13","510","492","0.965"
"2007-07-16","510","492","0.965"
"2007-07-17","510","492","0.965"
"2007-07-18","510","492","0.965"
"2007-07-19","510","492","0.965"
"2007-07-20","510","492","0.965"
"2007-07-23","510","492","0.965"
"2007-07-24","510","492","0.965"
"2007-07-25","510","492","0.965"
"2007-07-26","510","492","0.965"
"2007-07-27","510","492","0.965"
"2007-07-30","510","492","0.965"
"2007-07-31","510","492","0.965"
"2007-08-01","510","492","0.965"
"2007-08-02","510","492","0.965"
"2007-08-03","510","492","0.965"
"2007-08-06","510","492","0.965"
"2007-08-07","510","492","0.965"
"2007-08-08","510","492","0.965"
"2007-08-09","510","492","0.965"
"2007-08-10","510","492","0.965"
"2007-08-13","510","492","0.965"
"2007-08-14","510","492","0.965"
"2007-08-15","510","492","0.965"
"2007-08-16","510","492","0.965"
"2007-08-17","510","492","0.965"
"2007-08-20","510","492","0.965"
"2007-08-21","510","492","0.965"
"2007-08-22","510","492","0.965"
"2007-08-23","510","492","0.965"
"2007-08-24","510","493","0.967"
"2007-08-27","510","492","0.965"
"2007-08-28","510","492","0.965"
"2007-08-29","510","492","0.965"
"2007-08-30","510","492","0.965"
"2007-08-31","510","492","0.965"
"2007-09-04","510","492","0.965"
"2007-09-05","510","492","0.965"
"2007-09-06","510","492","0.965"
"2007-09-07","510","493","0.967"
"2007-09-10","510","492","0.965"
"2007-09-11","510","492","0.965"
"2007-09-12","510","492","0.965"
"2007-09-13","510","492","0.965"
"2007-09-14","510","492","0.965"
"2007-09-17","510","492","0.965"
"2007-09-18","510","492","0.965"
"2007-09-19","510","492","0.965"
"2007-09-20","510","492","0.965"
"2007-09-21","510","492","0.965"
"2007-09-24","510","492","0.965"
"2007-09-25","509","492","0.967"
"2007-09-26","510","493","0.967"
"2007-09-27","510","492","0.965"
"2007-09-28","510","492","0.965"
"2007-10-01","510","493","0.967"
"2007-10-02","510","492","0.965"
"2007-10-03","510","492","0.965"
"2007-10-04","510","492","0.965"
"2007-10-05","510","493","0.967"
"2007-10-08","510","492","0.965"
"2007-10-09","510","493","0.967"
"2007-10-10","510","492","0.965"
"2007-10-11","510","492","0.965"
"2007-10-12","510","492","0.965"
"2007-10-15","510","492","0.965"
"2007-10-16","510","492","0.965"
"2007-10-17","510","492","0.965"
"2007-10-18","510","492","0.965"
"2007-10-19","510","492","0.965"
"2007-10-22","510","492","0.965"
"2007-10-23","510","492","0.965"
"2007-10-24","510","493","0.967"
"2007-10-25","510","494","0.969"
"2007-10-26","510","494","0.969"
"2007-10-29","510","493","0.967"
"2007-10-30","510","493","0.967"
"2007-10-31","510","493","0.967"
"2007-11-01","510","493","0.967"
"2007-11-02","510","493","0.967"
"2007-11-05","510","493","0.967"
"2007-11-06","510","493","0.967"
"2007-11-07","510","493","0.967"
"2007-11-08","510","494","0.969"
"2007-11-09","510","493","0.967"
"2007-11-12","510","493","0.967"
"2007-11-13","510","493","0.967"
"2007-11-14","510","493","0.967"
"2007-11-15","510","494","0.969"
"2007-11-16","510","494","0.969"
"2007-11-19","510","493","0.967"
"2007-11-20","510","493","0.967"
"2007-11-21","510","493","0.967"
"2007-11-23","510","493","0.967"
"2007-11-26","510","493","0.967"
"2007-11-27","510","493","0.967"
"2007-11-28","510","493","0.967"
"2007-11-29","510","493","0.967"
"2007-11-30","510","493","0.967"
"2007-12-03","510","493","0.967"
"2007-12-04","510","493","0.967"
"2007-12-05","510","493","0.967"
"2007-12-06","510","493","0.967"
"2007-12-07","510","493","0.967"
"2007-12-10","510","493","0.967"
"2007-12-11","510","493","0.967"
"2007-12-12","510","493","0.967"
"2007-12-13","510","494","0.969"
"2007-12-14","510","493","0.967"
"2007-12-17","510","493","0.967"
"2007-12-18","510","493","0.967"
"2007-12-19","510","493","0.967"
"2007-12-20","510","494","0.969"
"2007-12-21","510","494","0.969"
"2007-12-24","510","494","0.969"
"2007-12-26","510","494","0.969"
"2007-12-27","510","493","0.967"
"2007-12-28","510","495","0.971"
"2007-12-31","510","495","0.971"
"2008-01-02","510","494","0.969"
"2008-01-03","510","494","0.969"
"2008-01-04","510","494","0.969"
"2008-01-07","510","494","0.969"
"2008-01-08","510","494","0.969"
"2008-01-09","510","494","0.969"
"2008-01-10","510","494","0.969"
"2008-01-11","510","494","0.969"
"2008-01-14","510","494","0.969"
"2008-01-15","510","494","0.969"
"2008-01-16","510","494","0.969"
"2008-01-17","510","494","0.969"
"2008-01-18","510","494","0.969"
"2008-01-22","510","494","0.969"
"2008-01-23","510","494","0.969"
"2008-01-24","510","494","0.969"
"2008-01-25","510","494","0.969"
"2008-01-28","510","495","0.971"
"2008-01-29","510","494","0.969"
"2008-01-30","510","494","0.969"
"2008-01-31","510","494","0.969"
"2008-02-01","510","494","0.969"
"2008-02-04","510","494","0.969"
"2008-02-05","510","494","0.969"
"2008-02-06","510","494","0.969"
"2008-02-07","510","494","0.969"
"2008-02-08","510","494","0.969"
"2008-02-11","510","494","0.969"
"2008-02-12","510","494","0.969"
"2008-02-13","510","494","0.969"
"2008-02-14","510","494","0.969"
"2008-02-15","510","494","0.969"
"2008-02-19","510","494","0.969"
"2008-02-20","510","494","0.969"
"2008-02-21","510","494","0.969"
"2008-02-22","510","494","0.969"
"2008-02-25","510","494","0.969"
"2008-02-26","510","494","0.969"
"2008-02-27","510","494","0.969"
"2008-02-28","510","494","0.969"
"2008-02-29","510","494","0.969"
"2008-03-03","510","494","0.969"
"2008-03-04","510","494","0.969"
"2008-03-05","510","494","0.969"
"2008-03-06","510","494","0.969"
"2008-03-07","510","494","0.969"
"2008-03-10","510","494","0.969"
"2008-03-11","510","494","0.969"
"2008-03-12","510","494","0.969"
"2008-03-13","510","494","0.969"
"2008-03-14","510","494","0.969"
"2008-03-17","510","494","0.969"
"2008-03-18","510","494","0.969"
"2008-03-19","510","494","0.969"
"2008-03-20","510","494","0.969"
"2008-03-24","510","494","0.969"
"2008-03-25","510","494","0.969"
"2008-03-26","510","494","0.969"
"2008-03-27","510","494","0.969"
"2008-03-28","510","496","0.973"
"2008-03-31","510","494","0.969"
"2008-04-01","510","494","0.969"
"2008-04-02","510","494","0.969"
"2008-04-03","510","494","0.969"
"2008-04-04","510","494","0.969"
"2008-04-07","510","494","0.969"
"2008-04-08","510","494","0.969"
"2008-04-09","510","494","0.969"
"2008-04-10","510","494","0.969"
"2008-04-11","510","494","0.969"
"2008-04-14","510","494","0.969"
"2008-04-15","510","494","0.969"
"2008-04-16","510","494","0.969"
"2008-04-17","510","494","0.969"
"2008-04-18","510","494","0.969"
"2008-04-21","510","494","0.969"
"2008-04-22","510","494","0.969"
"2008-04-23","510","494","0.969"
"2008-04-24","510","494","0.969"
"2008-04-25","510","494","0.969"
"2008-04-28","510","494","0.969"
"2008-04-29","510","494","0.969"
"2008-04-30","510","494","0.969"
"2008-05-01","510","494","0.969"
"2008-05-02","510","494","0.969"
"2008-05-05","510","494","0.969"
"2008-05-06","510","494","0.969"
"2008-05-07","510","494","0.969"
"2008-05-08","510","494","0.969"
"2008-05-09","510","494","0.969"
"2008-05-12","510","494","0.969"
"2008-05-13","510","494","0.969"
"2008-05-14","510","494","0.969"
"2008-05-15","510","494","0.969"
"2008-05-16","510","494","0.969"
"2008-05-19","510","494","0.969"
"2008-05-20","510","494","0.969"
"2008-05-21","510","494","0.969"
"2008-05-22","510","494","0.969"
"2008-05-23","510","494","0.969"
"2008-05-27","510","494","0.969"
"2008-05-28","510","494","0.969"
"2008-05-29","510","494","0.969"
"2008-05-30","510","494","0.969"
"2008-06-02","510","495","0.971"
"2008-06-03","510","494","0.969"
"2008-06-04","510","494","0.969"
"2008-06-05","510","494","0.969"
"2008-06-06","510","495","0.971"
"2008-06-09","510","494","0.969"
"2008-06-10","510","495","0.971"
"2008-06-11","510","494","0.969"
"2008-06-12","510","494","0.969"
"2008-06-13","510","494","0.969"
"2008-06-16","510","494","0.969"
"2008-06-17","510","494","0.969"
"2008-06-18","510","494","0.969"
"2008-06-19","510","494","0.969"
"2008-06-20","510","496","0.973"
"2008-06-23","510","494","0.969"
"2008-06-24","510","494","0.969"
"2008-06-25","510","494","0.969"
"2008-06-26","510","494","0.969"
"2008-06-27","510","494","0.969"
"2008-06-30","510","496","0.973"
"2008-07-01","510","494","0.969"
"2008-07-02","510","494","0.969"
"2008-07-03","510","494","0.969"
"2008-07-07","510","494","0.969"
"2008-07-08","510","493","0.967"
"2008-07-09","510","494","0.969"
"2008-07-10","510","494","0.969"
"2008-07-11","510","494","0.969"
"2008-07-14","510","493","0.967"
"2008-07-15","510","494","0.969"
"2008-07-16","510","494","0.969"
"2008-07-17","510","495","0.971"
"2008-07-18","510","494","0.969"
"2008-07-21","510","494","0.969"
"2008-07-22","510","494","0.969"
"2008-07-23","510","494","0.969"
"2008-07-24","510","494","0.969"
"2008-07-25","510","494","0.969"
"2008-07-28","510","494","0.969"
"2008-07-29","510","494","0.969"
"2008-07-30","510","495","0.971"
"2008-07-31","510","495","0.971"
"2008-08-01","510","495","0.971"
"2008-08-04","510","495","0.971"
"2008-08-05","510","495","0.971"
"2008-08-06","510","495","0.971"
"2008-08-07","510","495","0.971"
"2008-08-08","510","495","0.971"
"2008-08-11","510","495","0.971"
"2008-08-12","510","495","0.971"
"2008-08-13","510","495","0.971"
"2008-08-14","510","495","0.971"
"2008-08-15","510","495","0.971"
"2008-08-18","510","495","0.971"
"2008-08-19","510","495","0.971"
"2008-08-20","510","496","0.973"
"2008-08-21","510","495","0.971"
"2008-08-22","510","495","0.971"
"2008-08-25","510","495","0.971"
"2008-08-26","510","496","0.973"
"2008-08-27","510","495","0.971"
"2008-08-28","510","495","0.971"
"2008-08-29","510","495","0.971"
"2008-09-02","510","495","0.971"
"2008-09-03","510","495","0.971"
"2008-09-04","510","495","0.971"
"2008-09-05","510","495","0.971"
"2008-09-08","510","495","0.971"
"2008-09-09","510","495","0.971"
"2008-09-10","510","495","0.971"
"2008-09-11","510","493","0.967"
"2008-09-12","508","495","0.974"
"2008-09-15","508","495","0.974"
"2008-09-16","510","495","0.971"
"2008-09-17","510","494","0.969"
"2008-09-18","510","494","0.969"
"2008-09-19","509","495","0.972"
"2008-09-22","510","495","0.971"
"2008-09-23","509","495","0.972"
"2008-09-24","509","495","0.972"
"2008-09-25","509","495","0.972"
"2008-09-26","509","495","0.972"
"2008-09-29","510","496","0.973"
"2008-09-30","510","495","0.971"
"2008-10-01","509","496","0.974"
"2008-10-02","509","496","0.974"
"2008-10-03","510","497","0.975"
"2008-10-06","510","496","0.973"
"2008-10-07","510","496","0.973"
"2008-10-08","510","496","0.973"
"2008-10-09","510","496","0.973"
"2008-10-10","510","496","0.973"
"2008-10-13","510","496","0.973"
"2008-10-14","510","496","0.973"
"2008-10-15","510","496","0.973"
"2008-10-16","510","496","0.973"
"2008-10-17","510","496","0.973"
"2008-10-20","510","496","0.973"
"2008-10-21","510","497","0.975"
"2008-10-22","510","496","0.973"
"2008-10-23","510","496","0.973"
"2008-10-24","510","496","0.973"
"2008-10-27","510","496","0.973"
"2008-10-28","510","496","0.973"
"2008-10-29","510","496","0.973"
"2008-10-30","510","497","0.975"
"2008-10-31","510","496","0.973"
"2008-11-03","510","496","0.973"
"2008-11-04","510","496","0.973"
"2008-11-05","510","497","0.975"
"2008-11-06","510","496","0.973"
"2008-11-07","510","496","0.973"
"2008-11-10","510","496","0.973"
"2008-11-11","510","495","0.971"
"2008-11-12","509","496","0.974"
"2008-11-13","509","497","0.976"
"2008-11-14","509","496","0.974"
"2008-11-17","509","496","0.974"
"2008-11-18","510","497","0.975"
"2008-11-19","510","496","0.973"
"2008-11-20","510","496","0.973"
"2008-11-21","510","497","0.975"
"2008-11-24","510","496","0.973"
"2008-11-25","510","496","0.973"
"2008-11-26","510","496","0.973"
"2008-11-28","510","496","0.973"
"2008-12-01","510","496","0.973"
"2008-12-02","510","495","0.971"
"2008-12-03","510","495","0.971"
"2008-12-04","510","496","0.973"
"2008-12-05","510","495","0.971"
"2008-12-08","510","495","0.971"
"2008-12-09","510","495","0.971"
"2008-12-10","510","495","0.971"
"2008-12-11","510","495","0.971"
"2008-12-12","510","495","0.971"
"2008-12-15","510","495","0.971"
"2008-12-16","510","495","0.971"
"2008-12-17","510","495","0.971"
"2008-12-18","510","496","0.973"
"2008-12-19","510","495","0.971"
"2008-12-22","510","496","0.973"
"2008-12-23","510","495","0.971"
"2008-12-24","510","495","0.971"
"2008-12-26","510","495","0.971"
"2008-12-29","510","495","0.971"
"2008-12-30","510","495","0.971"
"2008-12-31","510","498","0.976"
"2009-01-02","510","495","0.971"
"2009-01-05","509","496","0.974"
"2009-01-06","509","495","0.972"
"2009-01-07","509","495","0.972"
"2009-01-08","509","495","0.972"
"2009-01-09","509","495","0.972"
"2009-01-12","509","495","0.972"
"2009-01-13","509","495","0.972"
"2009-01-14","509","495","0.972"
"2009-01-15","509","495","0.972"
"2009-01-16","509","495","0.972"
"2009-01-20","509","495","0.972"
"2009-01-21","509","495","0.972"
"2009-01-22","509","495","0.972"
"2009-01-23","509","495","0.972"
"2009-01-26","509","495","0.972"
"2009-01-27","509","495","0.972"
"2009-01-28","509","495","0.972"
"2009-01-29","509","496","0.974"
"2009-01-30","509","495","0.972"
"2009-02-02","509","495","0.972"
"2009-02-03","509","495","0.972"
"2009-02-04","509","495","0.972"
"2009-02-05","509","495","0.972"
"2009-02-06","509","495","0.972"
"2009-02-09","509","495","0.972"
"2009-02-10","509","495","0.972"
"2009-02-11","509","495","0.972"
"2009-02-12","509","495","0.972"
"2009-02-13","509","495","0.972"
"2009-02-17","509","495","0.972"
"2009-02-18","509","495","0.972"
"2009-02-19","509","495","0.972"
"2009-02-20","509","495","0.972"
"2009-02-23","509","495","0.972"
"2009-02-24","509","495","0.972"
"2009-02-25","509","496","0.974"
"2009-02-26","509","495","0.972"
"2009-02-27","509","495","0.972"
"2009-03-02","509","495","0.972"
"2009-03-03","509","497","0.976"
"2009-03-04","509","495","0.972"
"2009-03-05","509","495","0.972"
"2009-03-06","509","495","0.972"
"2009-03-09","509","495","0.972"
"2009-03-10","509","495","0.972"
"2009-03-11","509","495","0.972"
"2009-03-12","509","495","0.972"
"2009-03-13","509","495","0.972"
"2009-03-16","509","496","0.974"
"2009-03-17","509","495","0.972"
"2009-03-18","509","495","0.972"
"2009-03-19","509","495","0.972"
"2009-03-20","509","495","0.972"
"2009-03-23","509","495","0.972"
"2009-03-24","509","495","0.972"
"2009-03-25","509","495","0.972"
"2009-03-26","509","496","0.974"
"2009-03-27","509","496","0.974"
"2009-03-30","509","495","0.972"
"2009-03-31","509","495","0.972"
"2009-04-01","509","496","0.974"
"2009-04-02","509","495","0.972"
"2009-04-03","509","495","0.972"
"2009-04-06","509","495","0.972"
"2009-04-07","509","495","0.972"
"2009-04-08","509","495","0.972"
"2009-04-09","509","495","0.972"
"2009-04-13","509","495","0.972"
"2009-04-14","509","495","0.972"
"2009-04-15","509","495","0.972"
"2009-04-16","509","495","0.972"
"2009-04-17","509","495","0.972"
"2009-04-20","509","495","0.972"
"2009-04-21","509","495","0.972"
"2009-04-22","509","495","0.972"
"2009-04-23","509","495","0.972"
"2009-04-24","509","495","0.972"
"2009-04-27","509","495","0.972"
"2009-04-28","509","495","0.972"
"2009-04-29","509","495","0.972"
"2009-04-30","509","495","0.972"
"2009-05-01","509","495","0.972"
"2009-05-04","509","494","0.971"
"2009-05-05","509","494","0.971"
"2009-05-06","509","494","0.971"
"2009-05-07","509","494","0.971"
"2009-05-08","509","494","0.971"
"2009-05-11","509","494","0.971"
